Date,Open,High,Low,Close,Adj Close,Volume,SMA 5.0,SMA 10.0,SMA 20.0,SMA 30.0,SMA 50.0,SMA 100.0,SMA 200.0,EMA 5.0,EMA 12.0,EMA 26.0,EMA 30.0,EMA 50.0,EMA 100.0,EMA 200.0,RSI 7.0,RSI 14.0,RSI 28.0,MACD 265,MACD Signal 5265,MACD Signal 9265,MACD 2612,MACD Signal 52612,MACD Signal 92612,MACD 355,MACD Signal 5355,MACD Signal 9355,MACD 3512,MACD Signal 53512,MACD Signal 93512,SO 7,%D 3-7,SO 14,%D 3-14,SO 28,%D 3-28
2020-07-10,9273.357421875,9287.4716796875,9118.001953125,9278.8076171875,9278.8076171875,16860035605,9322.57,9225.83,9254.97,9308.84,9383.33,8737.31,8459.0,9283.26,9258.97,9286.64,9287.78,9218.99,8931.95,8647.44,51.46,49.72,51.12,-3.38,-31.61,-57.05,-27.67,-42.2,-47.74,2.18,-25.11,-45.79,-22.11,-35.7,-36.48,63.76,74.23,63.87,74.31,43.03,44.32
2020-07-11,9277.51171875,9293.5322265625,9199.4853515625,9240.3466796875,9240.3466796875,13249910444,9295.55,9227.03,9251.81,9306.13,9384.49,8763.65,8468.43,9268.96,9256.11,9283.21,9284.72,9219.82,8938.06,8653.34,48.6,48.52,50.63,-14.25,-25.82,-48.49,-27.1,-37.16,-43.61,-9.86,-20.03,-38.61,-22.71,-31.37,-33.73,55.63,60.99,55.77,61.11,37.57,41.17
2020-07-12,9241.0546875,9319.4189453125,9197.4501953125,9276.5,9276.5,14452361907,9300.39,9242.34,9233.2,9299.32,9385.83,8788.47,8478.2,9271.47,9259.24,9282.72,9284.19,9222.05,8944.76,8659.54,51.55,49.75,51.08,-11.25,-20.96,-41.04,-23.48,-32.6,-39.59,-7.22,-15.76,-32.33,-19.45,-27.4,-30.87,55.62,58.34,63.27,60.97,42.7,41.1
2020-07-13,9277.205078125,9306.4052734375,9224.29296875,9243.6142578125,9243.6142578125,17519821266,9263.45,9257.98,9213.9,9291.6,9394.9,8813.58,8488.04,9262.18,9256.84,9279.82,9281.57,9222.89,8950.68,8665.35,48.59,48.61,50.64,-17.64,-19.86,-36.36,-22.98,-29.4,-36.27,-14.56,-15.36,-28.77,-19.9,-24.9,-28.68,37.8,49.68,56.32,58.45,38.03,39.43
2020-07-14,9238.703125,9283.841796875,9171.6611328125,9243.2138671875,9243.2138671875,18085038362,9256.5,9269.05,9210.38,9286.81,9401.62,8837.33,8498.06,9255.86,9254.74,9277.11,9279.1,9223.69,8956.47,8671.1,48.55,48.59,50.64,-21.25,-20.32,-33.34,-22.37,-27.05,-33.49,-19.02,-16.58,-26.82,-20.14,-23.31,-26.97,37.68,43.7,56.24,58.61,37.98,39.57
2020-07-15,9241.8974609375,9275.3251953125,9171.93359375,9192.8369140625,9192.8369140625,15844731575,9239.3,9280.94,9206.78,9278.22,9408.78,8861.35,8507.57,9234.85,9245.22,9270.86,9273.53,9222.48,8961.15,8676.29,43.37,46.7,49.92,-36.01,-25.55,-33.87,-25.64,-26.58,-31.92,-35.47,-22.88,-28.55,-25.1,-23.91,-26.6,23.88,33.12,45.6,52.72,30.83,35.61
2020-07-16,9191.98046875,9214.3125,9088.947265625,9132.2275390625,9132.2275390625,15713967523,9217.68,9256.61,9205.24,9264.69,9407.8,8879.95,8516.64,9200.65,9227.84,9260.6,9264.42,9218.94,8964.54,8680.83,37.71,44.44,49.06,-59.95,-37.02,-39.09,-32.76,-28.64,-32.09,-62.0,-35.92,-35.24,-34.81,-27.54,-28.24,18.78,26.78,32.79,44.88,22.23,30.35
2020-07-17,9131.8125,9182.25390625,9089.2021484375,9151.392578125,9151.392578125,13944570749,9192.66,9246.52,9210.54,9253.73,9400.32,8899.7,8525.29,9184.23,9216.07,9252.51,9257.13,9216.29,8968.24,8685.51,40.57,45.34,49.35,-68.28,-47.44,-44.93,-36.44,-31.24,-32.96,-72.24,-48.02,-42.64,-40.4,-31.83,-30.67,27.09,23.25,36.84,38.41,24.95,26.0
2020-07-18,9151.18359375,9230.9833984375,9100.82421875,9159.0400390625,9159.0400390625,12252601475,9175.74,9219.59,9211.32,9245.3,9394.72,8917.95,8534.62,9175.83,9207.3,9245.58,9250.8,9214.05,8972.02,8690.22,41.81,45.72,49.47,-69.75,-54.88,-49.89,-38.28,-33.59,-34.02,-75.22,-57.09,-49.16,-43.75,-35.8,-33.29,30.41,25.43,38.46,36.03,26.04,24.41
2020-07-19,9158.005859375,9201.3984375,9097.6328125,9185.8173828125,9185.8173828125,12939002784,9164.26,9210.38,9211.07,9241.89,9384.42,8936.79,8544.58,9179.16,9204.0,9241.16,9246.61,9212.94,8976.25,8695.15,46.39,47.09,49.89,-62.0,-57.25,-52.31,-37.16,-34.78,-34.65,-68.27,-60.82,-52.98,-43.43,-38.34,-35.32,44.55,34.02,32.47,35.92,29.84,26.94
2020-07-20,9187.220703125,9214.2705078125,9137.509765625,9164.2314453125,9164.2314453125,13755604146,9158.54,9198.92,9212.38,9236.29,9378.49,8959.78,8554.4,9174.18,9197.88,9235.46,9241.29,9211.03,8979.97,8699.82,43.2,46.08,49.54,-61.28,-58.59,-54.11,-37.58,-35.71,-35.24,-68.63,-63.42,-56.11,-44.93,-40.54,-37.24,38.63,37.86,20.83,30.59,26.77,27.55
2020-07-21,9162.5146484375,9407.2626953125,9149.3896484375,9374.8876953125,9374.8876953125,18069581956,9207.07,9212.38,9219.71,9238.67,9362.64,8984.94,8566.35,9241.09,9225.11,9245.79,9249.91,9217.45,8987.79,8706.54,68.17,56.02,52.85,-4.7,-40.63,-44.23,-20.68,-30.7,-32.32,-9.06,-45.3,-46.7,-25.04,-35.37,-34.8,89.83,57.67,79.12,44.14,56.66,37.76
2020-07-22,9375.080078125,9530.5185546875,9319.6533203125,9525.36328125,9525.36328125,16532254884,9281.87,9237.26,9239.8,9234.55,9362.55,9010.48,8577.25,9335.84,9271.3,9266.5,9267.68,9229.53,8998.44,8714.69,76.71,61.49,55.04,69.34,-3.97,-21.51,4.8,-18.87,-24.9,70.4,-6.73,-23.28,5.86,-21.63,-26.67,98.83,75.76,98.83,66.26,99.07,60.83
2020-07-23,9527.1416015625,9610.2470703125,9483.00390625,9581.072265625,9581.072265625,18146399002,9366.27,9271.01,9264.49,9232.93,9361.04,9037.84,8588.1,9417.59,9318.96,9289.8,9287.9,9243.31,9009.98,8723.31,79.13,63.31,55.82,127.79,39.95,8.35,29.16,-2.86,-14.09,134.62,40.38,8.3,35.99,-2.42,-14.14,94.4,94.35,94.4,90.78,95.4,83.71
2020-07-24,9585.5146484375,9623.3369140625,9481.4541015625,9536.892578125,9536.892578125,16552768325,9436.49,9300.38,9284.71,9240.38,9355.76,9064.78,8598.73,9457.35,9352.49,9308.1,9303.96,9254.83,9020.41,8731.4,72.19,60.85,55.03,149.25,76.38,36.53,44.39,12.89,-2.39,160.27,80.35,38.69,55.41,16.85,-0.23,83.56,92.26,83.82,92.35,86.66,93.71
2020-07-25,9539.4853515625,9704.556640625,9530.2119140625,9677.11328125,9677.11328125,16610070933,9539.06,9348.8,9314.87,9254.12,9355.99,9095.13,8608.27,9530.61,9402.43,9335.43,9328.04,9271.39,9033.41,8740.81,79.0,65.43,57.04,195.18,115.98,68.26,67.0,30.93,11.49,212.42,124.37,73.44,84.24,39.32,16.67,95.48,91.15,95.54,91.25,96.23,92.76
2020-07-26,9680.234375,10023.8076171875,9652.84765625,9905.1669921875,9905.1669921875,20507998997,9645.12,9426.1,9341.35,9278.86,9361.02,9123.02,8616.98,9655.46,9479.77,9377.64,9365.27,9296.24,9050.68,8752.4,85.67,71.31,60.04,277.82,169.93,110.17,102.13,54.66,29.62,304.66,184.47,119.68,128.97,69.2,39.13,86.61,88.55,87.31,88.89,88.67,90.52
2020-07-27,9905.2177734375,11298.2216796875,9903.9697265625,10990.873046875,10990.873046875,35359749590,9938.22,9610.05,9428.28,9343.71,9385.66,9160.35,8631.53,10100.6,9712.25,9497.14,9470.15,9362.7,9089.1,8774.67,94.81,84.67,70.29,603.46,314.44,208.83,215.11,108.14,66.71,658.68,342.54,227.48,270.33,136.24,85.37,85.7,89.26,86.09,89.65,86.76,90.55
2020-07-28,11017.4638671875,11204.3271484375,10632.6318359375,10912.8232421875,10912.8232421875,28766551142,10204.57,9785.42,9502.51,9402.69,9408.49,9197.58,8646.7,10371.34,9896.95,9602.0,9563.22,9423.49,9125.21,8795.95,90.0,81.72,68.97,769.34,466.07,320.93,294.95,170.41,112.36,847.71,510.93,351.53,373.32,215.27,142.96,80.52,84.28,82.56,85.32,83.4,86.28
2020-07-29,10912.953125,11304.3974609375,10856.1416015625,11100.4677734375,11100.4677734375,24617249715,10517.29,9976.89,9593.63,9466.34,9434.59,9239.77,8661.37,10614.38,10082.11,9713.0,9662.4,9489.25,9164.32,8818.88,91.24,83.23,70.36,901.38,611.17,437.02,369.11,236.65,163.71,1003.15,675.0,481.85,470.88,300.47,208.54,88.81,85.01,90.8,86.48,91.24,87.13
2020-07-30,11099.8330078125,11169.3564453125,10895.455078125,11111.2138671875,11111.2138671875,22857247901,10804.11,10171.59,9685.25,9532.11,9459.41,9282.08,8676.74,10779.99,10240.43,9816.57,9755.87,9552.86,9202.88,8841.69,91.32,83.32,70.44,963.42,728.59,542.3,423.86,299.05,215.74,1085.42,811.81,602.57,545.86,382.27,276.01,89.4,86.24,91.28,88.21,91.7,88.78
2020-07-31,11110.2109375,11415.8642578125,10987.0537109375,11323.466796875,11323.466796875,23160469766,11087.77,10366.44,9789.41,9601.95,9499.44,9324.14,8692.39,10961.15,10407.05,9928.19,9857.01,9622.29,9244.87,8866.38,92.7,84.94,71.96,1032.96,830.05,640.43,478.86,358.99,268.36,1176.09,933.24,717.27,621.99,462.18,345.2,95.1,91.1,96.01,92.7,96.21,93.05
2020-08-01,11322.5703125,11794.775390625,11239.6826171875,11759.5927734375,11759.5927734375,26075670303,11241.51,10589.87,9913.56,9689.82,9545.02,9367.44,8710.47,11227.3,10615.14,10063.85,9979.76,9706.11,9294.66,8895.17,94.73,87.61,74.73,1163.45,941.18,745.04,551.29,423.09,324.95,1332.54,1066.34,840.32,720.38,548.24,420.24,98.36,94.29,98.7,95.33,98.75,95.55
2020-08-02,11758.7646484375,12034.14453125,11018.1298828125,11053.6142578125,11053.6142578125,27410067336,11269.67,10737.12,10004.06,9755.37,9576.58,9402.47,8721.6,11169.4,10682.59,10137.17,10049.04,9758.95,9329.49,8916.65,62.18,66.93,64.1,1032.23,971.53,802.47,545.42,463.87,369.04,1210.26,1114.31,914.31,723.45,606.65,480.88,53.97,82.48,66.15,86.95,67.05,87.34
2020-08-03,11043.7685546875,11453.0791015625,11012.4150390625,11246.3486328125,11246.3486328125,20271713443,11298.85,10908.07,10104.22,9825.83,9613.78,9439.23,8733.79,11195.05,10769.33,10219.33,10126.28,9817.28,9367.45,8939.83,65.91,69.08,65.49,975.72,972.93,837.12,550.0,492.58,405.24,1164.4,1131.01,964.33,738.68,650.66,532.44,43.79,65.37,72.69,79.18,73.25,79.68
2020-08-04,11246.203125,11385.3818359375,11094.1455078125,11205.892578125,11205.892578125,21250197042,11317.78,11060.95,10204.87,9896.9,9648.88,9474.49,8746.21,11198.66,10836.49,10292.41,10195.93,9871.74,9403.86,8962.38,64.36,68.08,64.94,906.25,950.7,850.95,544.08,509.74,433.0,1102.72,1121.58,992.01,740.55,680.62,574.06,29.69,42.48,69.49,69.44,71.88,70.73
2020-08-05,11203.8232421875,11786.6171875,11158.28515625,11747.0224609375,11747.0224609375,24411254471,11402.49,11245.13,10335.61,9975.95,9693.06,9514.0,8760.3,11381.45,10976.57,10400.16,10296.0,9945.28,9450.26,8990.08,73.95,73.58,68.58,981.29,960.9,877.02,576.41,531.97,461.69,1193.78,1145.65,1032.36,788.9,716.71,617.03,74.78,49.42,88.75,76.98,90.25,78.46
2020-08-06,11749.87109375,11902.3359375,11598.7138671875,11779.7734375,11779.7734375,23400740340,11406.53,11324.02,10467.03,10060.2,9739.05,9553.73,8774.48,11514.22,11100.14,10502.35,10391.73,10017.22,9496.38,9017.84,74.43,73.87,68.79,1011.87,977.89,903.99,597.79,553.91,488.91,1238.1,1176.46,1073.51,824.02,752.48,658.43,75.71,60.06,90.04,82.76,91.36,84.5
2020-08-07,11778.89453125,11898.0380859375,11408.59375,11601.47265625,11601.47265625,23132312867,11516.1,11392.89,10589.15,10132.63,9782.84,9581.74,8788.96,11543.31,11177.27,10583.77,10469.78,10079.35,9538.07,9043.55,66.55,69.36,66.36,959.54,971.77,915.1,593.5,567.11,509.82,1193.56,1182.16,1097.52,827.52,777.5,692.25,57.65,69.38,82.72,87.17,85.31,88.97
2020-08-08,11604.5537109375,11800.064453125,11558.431640625,11754.0458984375,11754.0458984375,17572057837,11617.64,11458.24,10717.57,10215.17,9832.16,9612.69,8804.44,11613.55,11266.0,10670.45,10552.64,10145.02,9581.95,9070.52,69.75,70.99,67.38,943.1,962.21,920.7,595.55,576.59,526.97,1185.79,1183.37,1115.17,838.24,797.74,721.45,72.59,68.65,88.24,87.0,90.49,89.05
2020-08-09,11737.3251953125,11806.056640625,11548.7841796875,11675.7392578125,11675.7392578125,17489608833,11711.61,11514.7,10843.14,10295.07,9879.03,9640.8,8819.09,11634.28,11329.04,10744.92,10625.09,10205.05,9623.41,9096.44,65.97,68.96,66.31,889.36,937.93,914.43,584.12,579.1,538.4,1137.18,1167.97,1119.57,831.94,809.14,743.54,74.54,68.26,83.18,84.71,87.83,87.88
2020-08-10,11662.2568359375,12045.140625,11662.2568359375,11878.111328125,11878.111328125,26114112569,11737.83,11570.16,10968.3,10382.99,9930.52,9669.7,8835.07,11715.56,11413.51,10828.86,10705.93,10270.66,9668.06,9124.12,70.75,71.25,67.69,886.7,920.85,908.88,584.65,580.95,547.65,1141.74,1159.23,1124.01,839.69,819.32,762.77,82.44,76.52,88.17,86.53,94.35,90.89
2020-08-11,11881.6474609375,11932.7109375,11195.708984375,11410.525390625,11410.525390625,27039782640,11663.98,11535.25,11062.56,10454.13,9965.76,9694.83,8850.09,11613.88,11413.05,10871.95,10751.39,10315.36,9702.56,9146.87,51.33,60.19,61.65,741.93,861.21,875.49,541.1,567.67,546.34,993.58,1104.01,1097.92,792.75,810.47,768.77,28.44,61.81,46.63,72.66,78.53,86.9
2020-08-12,11404.5966796875,11748.396484375,11249.60546875,11584.9345703125,11584.9345703125,25064548486,11660.67,11588.39,11162.75,10532.17,10004.86,9721.55,8865.79,11604.23,11439.5,10924.76,10805.17,10365.15,9739.84,9171.13,56.52,62.53,62.93,679.47,800.63,836.29,514.74,550.02,540.02,930.34,1046.12,1064.41,765.61,795.51,768.14,45.82,52.23,59.97,64.92,84.43,85.77
2020-08-13,11588.4052734375,11796.396484375,11216.8720703125,11784.1376953125,11784.1376953125,27522199497,11666.69,11642.17,11275.12,10616.87,10054.27,9749.36,8882.87,11664.2,11492.52,10988.42,10868.33,10420.79,9780.32,9197.13,61.93,65.05,64.34,675.78,759.01,804.19,504.1,534.72,532.84,928.63,1006.96,1037.25,756.95,782.66,765.9,69.27,47.84,75.33,60.64,91.17,84.71
2020-08-14,11772.6591796875,12150.994140625,11685.455078125,11768.87109375,11768.87109375,24237958589,11685.32,11698.46,11379.7,10702.74,10104.35,9774.36,8898.73,11699.09,11535.03,11046.23,10926.43,10473.66,9819.7,9222.72,61.25,64.69,64.14,652.86,723.63,773.92,488.8,519.41,524.03,906.11,973.34,1011.02,742.05,769.12,761.13,60.0,58.36,66.44,67.25,87.49,87.7
2020-08-15,11768.697265625,11963.203125,11768.697265625,11865.6982421875,11865.6982421875,23354924400,11682.83,11710.33,11477.73,10793.85,10158.41,9793.5,8913.51,11754.63,11585.91,11106.93,10987.03,10528.25,9860.21,9249.02,64.17,65.97,64.84,647.7,698.32,748.68,478.98,505.93,515.02,902.05,949.58,989.23,733.33,757.19,755.57,70.14,66.47,74.94,72.24,90.66,89.77
2020-08-16,11866.685546875,11934.9013671875,11737.1884765625,11892.8037109375,11892.8037109375,20583375490,11779.29,11721.63,11522.83,10885.23,10215.36,9814.0,8926.18,11800.68,11633.12,11165.14,11045.46,10581.76,9900.46,9275.32,65.03,66.34,65.04,635.54,677.39,726.05,467.98,493.28,505.61,890.31,929.82,969.44,722.75,745.71,749.01,72.97,67.7,77.32,72.9,91.43,89.86
2020-08-17,11895.658203125,12359.056640625,11806.6962890625,12254.40234375,12254.40234375,28227687027,11913.18,11786.93,11589.91,10988.41,10277.57,9840.61,8940.87,11951.92,11728.7,11245.83,11123.46,10647.35,9947.07,9304.97,74.54,70.88,67.55,706.09,686.96,722.06,482.87,489.81,501.06,966.89,942.18,968.93,743.67,745.03,747.94,91.0,78.04,91.73,81.33,96.74,92.94
2020-08-18,12251.8955078125,12335.70703125,11954.525390625,11991.2333984375,11991.2333984375,26043227672,11954.6,11810.64,11634.44,11081.93,10333.58,9872.96,8953.28,11965.03,11769.09,11301.04,11179.44,10700.06,9987.55,9331.7,60.56,64.11,64.07,663.99,679.3,710.44,468.05,482.56,494.46,924.1,936.15,959.97,728.16,739.41,743.98,67.8,77.26,69.37,79.47,87.9,92.02
2020-08-19,11990.884765625,12028.923828125,11687.3330078125,11758.283203125,11758.283203125,24502851117,11952.48,11818.9,11666.8,11168.39,10385.99,9904.52,8965.32,11896.11,11767.43,11334.91,11216.79,10741.55,10022.62,9355.84,50.73,58.75,61.18,561.2,639.94,680.6,432.52,465.88,482.07,815.32,895.87,931.04,686.64,721.82,732.51,47.4,68.73,48.36,69.82,79.12,87.92
2020-08-20,11761.5,11900.4111328125,11710.0634765625,11878.3720703125,11878.3720703125,20175242945,11955.02,11818.92,11694.54,11251.84,10438.99,9935.26,8977.75,11890.2,11784.5,11375.17,11259.47,10786.14,10059.36,9380.94,55.11,60.58,62.09,515.03,598.3,647.48,409.33,447.03,467.52,765.1,852.28,897.85,659.4,701.01,717.89,28.64,47.95,58.68,58.8,83.3,83.44
2020-08-21,11878.0263671875,11899.259765625,11564.9794921875,11592.4892578125,11592.4892578125,23762425999,11894.95,11837.12,11686.19,11320.75,10488.37,9958.49,8988.99,11790.96,11754.96,11391.27,11280.96,10817.76,10089.72,9402.95,44.19,54.4,58.68,399.69,532.1,597.92,363.69,419.25,446.76,639.9,781.49,846.26,603.9,668.64,695.09,3.46,26.5,34.11,47.05,72.9,78.44
2020-08-22,11585.4775390625,11689.4072265625,11448.8056640625,11681.8251953125,11681.8251953125,20224191306,11780.44,11846.81,11717.6,11390.77,10540.26,9977.97,9000.93,11754.58,11743.71,11412.79,11306.82,10851.64,10121.25,9425.62,47.95,55.92,59.4,341.79,468.66,546.7,330.92,389.81,423.59,574.03,712.34,791.81,563.16,633.48,668.71,25.6,19.23,41.79,44.86,74.97,77.06
2020-08-23,11679.6962890625,11713.4296875,11559.9208984375,11664.84765625,11664.84765625,18482062658,11715.16,11834.88,11738.52,11461.7,10590.91,10001.33,9013.35,11724.67,11731.57,11431.46,11329.92,10883.53,10151.82,9447.9,47.25,55.54,59.2,293.21,410.18,496.0,300.11,359.91,398.89,517.21,647.29,736.89,524.11,597.02,639.79,23.73,17.6,40.33,38.74,71.72,73.2
2020-08-24,11663.689453125,11807.6318359375,11623.25,11774.595703125,11774.595703125,20681511755,11718.43,11835.46,11766.96,11531.62,10644.92,10025.31,9024.16,11741.32,11738.19,11456.88,11358.61,10918.48,10183.95,9471.05,52.52,57.53,60.12,284.44,368.26,453.69,281.31,333.71,375.38,502.36,598.98,689.99,499.23,564.43,611.68,36.73,28.69,49.76,43.96,66.15,70.95
2020-08-25,11773.5888671875,11778.2998046875,11189.8505859375,11366.134765625,11366.134765625,26301509932,11615.98,11785.5,11747.91,11580.32,10684.73,10042.26,9032.34,11616.25,11680.95,11450.16,11359.09,10936.03,10207.36,9489.91,36.63,48.77,55.31,166.09,300.87,396.17,230.79,299.4,346.46,370.22,522.73,626.03,434.92,521.26,576.32,21.01,27.16,15.08,35.06,33.93,57.27
2020-08-26,11366.89453125,11530.052734375,11296.9931640625,11488.36328125,11488.36328125,22466660958,11595.15,11745.05,11733.34,11596.9,10729.46,10059.88,9040.8,11573.62,11651.32,11452.99,11367.43,10957.69,10232.73,9509.79,42.68,51.16,56.39,120.63,240.79,341.06,198.33,265.71,316.83,314.13,453.2,563.65,391.83,478.11,539.43,42.01,33.25,25.53,30.12,40.51,46.86
2020-08-27,11485.6083984375,11570.7861328125,11185.94140625,11323.3974609375,11323.3974609375,23240415076,11523.47,11651.95,11719.44,11610.59,10767.36,10075.82,9048.09,11490.21,11600.87,11443.39,11364.59,10972.03,10254.32,9527.84,37.1,47.91,54.54,46.82,176.13,282.21,157.48,229.63,284.96,227.17,377.85,496.36,337.83,431.35,499.11,19.27,27.43,11.72,17.44,24.52,32.99
2020-08-28,11325.2958984375,11545.615234375,11316.4228515625,11542.5,11542.5,19807127588,11499.0,11607.08,11708.86,11625.32,10812.65,10096.02,9055.22,11507.64,11591.89,11450.73,11376.07,10994.4,10279.83,9547.89,47.7,52.26,56.51,56.91,136.39,237.15,141.16,200.14,256.2,229.07,328.26,442.9,313.32,392.01,461.95,57.35,39.54,30.39,22.55,39.36,34.8
2020-08-29,11541.0546875,11585.640625,11466.29296875,11506.865234375,11506.865234375,17485597759,11445.45,11581.94,11700.42,11638.51,10857.21,10120.27,9063.47,11507.39,11578.81,11454.89,11384.51,11014.5,10304.13,9567.38,46.22,51.5,56.1,52.5,108.43,200.22,123.92,174.74,229.75,216.14,290.89,397.55,287.56,357.19,427.07,51.62,42.75,27.36,23.16,36.72,33.53
2020-08-30,11508.7138671875,11715.2646484375,11492.3818359375,11711.505859375,11711.505859375,19760127945,11514.53,11565.25,11692.09,11651.45,10906.63,10145.56,9070.99,11575.43,11599.23,11473.9,11405.6,11041.83,10332.0,9588.71,55.46,55.47,57.91,101.53,106.13,180.48,125.33,158.27,208.86,260.83,280.87,370.2,284.63,333.01,398.58,84.54,64.5,44.8,34.18,51.91,42.66
2020-08-31,11713.306640625,11768.876953125,11598.318359375,11680.8203125,11680.8203125,22285928250,11553.02,11574.09,11705.6,11648.82,10954.72,10170.28,9077.76,11610.56,11611.78,11489.22,11423.36,11066.89,10358.71,9609.53,53.84,54.75,57.54,121.34,111.2,168.65,122.56,146.36,191.6,275.62,279.12,351.29,276.84,314.28,374.23,83.54,73.23,43.04,38.4,46.38,45.0
2020-09-01,11679.31640625,12067.0810546875,11601.12890625,11970.478515625,11970.478515625,27311555343,11682.44,11602.95,11724.88,11679.38,11009.26,10202.08,9086.54,11730.53,11666.96,11524.87,11458.66,11102.33,10390.62,9633.02,65.07,60.05,60.04,205.66,142.69,176.06,142.09,144.94,181.7,360.28,306.17,353.09,296.71,308.43,358.73,89.04,85.71,89.04,58.96,67.64,55.31
2020-09-02,11964.8232421875,11964.8232421875,11290.7939453125,11414.0341796875,11414.0341796875,28037405299,11656.74,11577.87,11706.38,11684.97,11052.67,10227.15,9092.05,11625.03,11628.05,11516.66,11455.78,11114.55,10410.89,9650.74,42.11,48.34,53.74,108.37,131.25,162.52,111.39,133.76,167.64,252.35,288.23,332.94,255.37,290.74,338.06,25.89,66.16,25.89,52.66,19.44,44.49
2020-09-03,11407.19140625,11443.0224609375,10182.46484375,10245.296875,10245.296875,31927261555,11404.43,11424.94,11630.2,11652.95,11073.72,10241.25,9093.83,11165.12,11415.32,11422.49,11377.68,11080.46,10407.61,9656.66,22.59,33.54,43.74,-257.37,1.71,78.54,-7.17,86.78,132.68,-144.93,143.84,237.36,105.27,228.92,291.5,3.33,39.42,3.33,39.42,2.89,29.99
2020-09-04,10230.365234375,10663.919921875,10207.9404296875,10511.8134765625,10511.8134765625,29965130374,11164.49,11339.51,11562.5,11611.78,11101.31,10254.56,9096.72,10947.35,11276.32,11355.03,11321.82,11058.16,10409.67,9665.17,31.09,38.19,46.11,-407.68,-134.75,-18.7,-78.71,31.62,90.4,-318.35,-10.22,126.22,10.62,156.15,235.32,17.48,15.57,17.48,15.57,15.13,12.49
2020-09-05,10512.5302734375,10581.5712890625,9946.67578125,10169.5673828125,10169.5673828125,44916565292,10862.24,11207.63,11476.34,11558.11,11121.68,10261.0,9099.12,10688.09,11106.05,11267.22,11247.48,11023.32,10404.92,9670.19,26.7,34.82,43.66,-579.13,-282.88,-130.79,-161.17,-32.65,40.09,-516.72,-179.05,-2.37,-98.76,71.18,168.51,10.51,10.44,10.51,10.44,9.24,9.09
2020-09-06,10167.216796875,10353.927734375,10056.8857421875,10280.3515625,10280.3515625,37071460174,10524.21,11103.32,11377.64,11514.07,11144.1,10269.41,9099.81,10552.18,10979.02,11194.12,11185.09,10994.18,10402.45,9676.26,30.41,36.77,44.65,-641.94,-402.57,-233.02,-215.1,-93.46,-10.95,-601.27,-319.79,-122.15,-174.43,-10.69,99.92,15.74,14.58,15.74,14.58,13.83,12.73
2020-09-07,10280.998046875,10399.1533203125,9916.4931640625,10369.5634765625,10369.5634765625,33703098409,10315.32,10986.03,11296.56,11467.92,11167.78,10276.1,9103.49,10491.3,10885.26,11133.04,11132.47,10969.69,10401.8,9683.16,33.57,38.36,45.45,-641.74,-482.29,-314.76,-247.78,-144.9,-58.32,-618.6,-419.39,-221.44,-224.64,-82.01,35.01,21.07,15.77,21.07,15.77,18.55,13.87
2020-09-08,10369.306640625,10414.775390625,9945.1103515625,10131.5166015625,10131.5166015625,33430927462,10292.56,10848.49,11215.22,11416.44,11187.12,10282.8,9106.1,10371.38,10769.3,11058.85,11067.89,10936.82,10396.45,9687.62,29.41,35.77,43.71,-687.47,-550.68,-389.3,-289.55,-193.12,-104.56,-684.17,-507.65,-313.98,-286.25,-150.09,-29.24,10.5,15.77,10.0,15.6,8.8,13.73
2020-09-09,10134.1513671875,10350.54296875,10017.2509765625,10242.34765625,10242.34765625,24128292755,10238.67,10701.58,11133.42,11361.92,11204.47,10283.56,9108.88,10328.37,10688.23,10998.37,11014.63,10909.58,10393.4,9693.14,33.86,37.87,44.73,-670.0,-590.46,-445.44,-310.14,-232.13,-145.68,-682.0,-565.77,-387.59,-322.14,-207.44,-87.82,21.35,17.64,15.15,15.41,13.34,13.56
2020-09-10,10242.330078125,10503.912109375,10238.1357421875,10363.138671875,10363.138671875,54406443211,10277.38,10569.81,11071.95,11327.01,11221.23,10291.89,9112.38,10339.96,10638.21,10951.32,10972.6,10888.15,10392.8,9699.81,38.77,40.17,45.84,-611.36,-597.42,-478.63,-313.11,-259.12,-179.17,-634.45,-588.66,-436.96,-336.2,-250.36,-137.5,59.76,30.54,20.77,15.31,18.29,13.48
2020-09-11,10369.0283203125,10434.9228515625,10140.8369140625,10400.9150390625,10400.9150390625,45201121775,10301.5,10412.85,11007.9,11287.54,11237.62,10299.33,9114.77,10360.28,10601.71,10910.55,10935.72,10869.05,10392.96,9706.78,40.38,40.91,46.19,-550.27,-581.71,-492.96,-308.84,-275.69,-205.1,-582.27,-586.53,-466.02,-340.84,-280.52,-178.17,72.84,51.32,22.53,19.48,19.83,17.15
2020-09-12,10409.861328125,10578.837890625,10292.38671875,10442.1708984375,10442.1708984375,36750077324,10316.02,10315.67,10946.77,11242.81,11255.73,10305.75,9118.73,10387.58,10577.16,10875.85,10903.88,10852.31,10393.93,9714.1,42.32,41.75,46.59,-488.27,-550.56,-492.02,-298.69,-283.36,-223.82,-527.17,-566.74,-478.25,-337.59,-299.54,-210.05,79.37,70.66,24.44,22.58,21.52,19.88
