Datetime,Open,High,Low,Close,Adj Close,Volume,SMA 5.0,SMA 10.0,SMA 20.0,SMA 30.0,SMA 50.0,SMA 100.0,SMA 200.0,EMA 5.0,EMA 12.0,EMA 26.0,EMA 30.0,EMA 50.0,EMA 100.0,EMA 200.0,RSI 7.0,RSI 14.0,RSI 28.0,MACD 265,MACD Signal 5265,MACD Signal 9265,MACD 2612,MACD Signal 52612,MACD Signal 92612,MACD 355,MACD Signal 5355,MACD Signal 9355,MACD 3512,MACD Signal 53512,MACD Signal 93512,SO 7,%D 3-7,SO 14,%D 3-14,SO 28,%D 3-28
2021-03-22 12:20:00,57645.55859375,57670.53125,57645.55859375,57668.1640625,57668.1640625,25972736,57707.69,57803.95,57953.0,57980.26,57782.08,57773.55,57609.0,57710.61,57812.27,57866.86,57865.32,57834.08,57742.0,57641.54,23.77,37.2,45.71,-156.25,-116.26,-69.77,-54.59,-26.26,0.74,-149.26,-99.41,-45.72,-47.6,-9.41,24.78,19.75,10.99,10.71,6.01,18.19,21.69
2021-03-22 12:25:00,57639.6015625,57639.6015625,57609.71875,57609.71875,57609.71875,34152448,57670.84,57773.67,57925.85,57984.33,57778.97,57773.18,57608.97,57676.98,57781.11,57847.82,57848.83,57825.28,57739.38,57641.22,19.82,34.6,44.29,-170.84,-134.45,-89.98,-66.71,-39.75,-12.75,-168.99,-122.6,-70.37,-64.86,-27.89,6.85,1.11,10.23,0.54,5.6,0.35,13.76
2021-03-22 12:30:00,57583.51953125,57583.51953125,57492.60546875,57492.60546875,57492.60546875,104599552,57612.56,57730.33,57893.5,57983.69,57774.09,57770.91,57608.21,57615.52,57736.73,57821.5,57825.85,57812.24,57734.5,57639.74,14.27,30.05,41.61,-205.98,-158.3,-113.18,-84.77,-54.75,-27.16,-210.82,-152.01,-98.46,-89.61,-48.47,-12.44,0.0,6.95,0.0,3.75,0.0,6.18
2021-03-22 12:35:00,57474.81640625,57475.66796875,57414.13671875,57414.13671875,57414.13671875,30810112,57564.65,57679.91,57857.69,57968.88,57769.9,57766.59,57606.97,57548.4,57687.1,57791.33,57799.28,57796.62,57728.15,57637.5,11.71,27.45,39.92,-242.93,-186.51,-139.13,-104.23,-71.25,-42.57,-255.04,-186.35,-129.78,-116.34,-71.09,-33.22,0.0,0.37,0.0,0.18,0.0,0.12
2021-03-22 12:40:00,57372.62109375,57372.62109375,57339.95703125,57339.95703125,57339.95703125,77463552,57504.92,57627.39,57819.82,57947.37,57764.59,57761.3,57605.34,57478.92,57633.69,57757.89,57769.65,57778.72,57720.47,57634.54,9.78,25.23,38.4,-278.97,-217.33,-167.1,-124.2,-88.9,-58.9,-298.77,-223.82,-163.58,-144.0,-95.39,-55.38,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-22 12:45:00,57346.43359375,57363.12109375,57298.69140625,57298.69140625,57298.69140625,122216448,57431.02,57569.36,57774.5,57915.49,57758.54,57755.62,57603.23,57418.84,57582.15,57723.88,57739.27,57759.89,57712.11,57631.2,8.83,24.06,37.57,-305.04,-246.57,-194.69,-141.73,-106.51,-75.46,-332.24,-259.96,-197.31,-168.93,-119.91,-78.09,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-22 12:50:00,57270.4765625,57270.4765625,57247.69921875,57247.69921875,57247.69921875,55767040,57358.62,57514.73,57729.1,57877.48,57755.23,57749.54,57600.5,57361.79,57530.7,57688.61,57707.55,57739.81,57702.92,57627.38,7.75,22.67,36.56,-326.82,-273.32,-221.11,-157.91,-123.64,-91.95,-361.33,-293.75,-230.11,-192.42,-144.08,-100.95,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-22 12:55:00,57293.10546875,57421.23828125,57293.10546875,57421.23828125,57421.23828125,224829440,57344.35,57478.45,57691.92,57851.95,57754.94,57745.8,57597.82,57381.61,57513.86,57668.8,57689.08,57727.31,57697.34,57625.33,37.94,36.22,42.06,-287.19,-277.94,-234.33,-154.94,-134.07,-104.55,-324.74,-304.08,-249.04,-192.49,-160.21,-119.26,44.28,14.76,25.89,8.63,17.78,5.93
2021-03-22 13:00:00,57432.640625,57477.07421875,57420.97265625,57420.97265625,57420.97265625,0,57345.71,57455.18,57655.14,57823.7,57753.69,57741.98,57594.8,57394.73,57499.57,57650.44,57671.78,57715.3,57691.87,57623.3,37.92,36.21,42.05,-255.71,-270.53,-238.6,-150.87,-139.67,-113.81,-295.76,-301.31,-258.38,-190.92,-170.45,-133.59,51.6,31.96,27.44,17.78,17.95,11.91
2021-03-22 13:05:00,57405.83984375,57405.83984375,57324.73046875,57324.73046875,57324.73046875,0,57342.67,57423.79,57624.84,57793.59,57751.17,57738.85,57591.52,57371.4,57472.67,57626.32,57649.39,57699.98,57684.6,57620.32,30.41,32.54,39.99,-254.92,-265.33,-241.87,-153.65,-144.33,-121.78,-298.77,-300.46,-266.46,-197.5,-179.47,-146.37,33.58,43.15,12.25,21.86,7.98,14.57
2021-03-22 13:10:00,57321.10546875,57379.37109375,57321.10546875,57379.37109375,57379.37109375,0,57358.8,57394.91,57599.43,57766.97,57749.99,57736.43,57588.56,57374.05,57458.32,57608.02,57631.97,57687.41,57678.55,57617.93,38.48,36.48,41.67,-233.97,-254.87,-240.29,-149.7,-146.12,-127.37,-279.97,-293.63,-269.16,-195.7,-184.88,-156.24,57.41,47.53,23.39,21.03,13.64,13.19
2021-03-22 13:15:00,57403.328125,57514.38671875,57403.328125,57514.38671875,57514.38671875,70778880,57412.14,57385.38,57579.52,57745.69,57756.14,57734.71,57586.34,57420.83,57466.94,57601.09,57624.39,57680.62,57675.3,57616.9,53.89,45.01,45.59,-180.26,-230.0,-228.28,-134.15,-142.13,-128.72,-225.43,-270.9,-260.42,-179.32,-183.03,-160.86,100.0,63.66,55.89,30.51,27.85,16.49
2021-03-22 13:20:00,57533.7890625,57533.7890625,57418.32421875,57418.32421875,57418.32421875,0,57411.56,57377.95,57554.14,57721.65,57755.79,57732.56,57584.12,57420.0,57459.46,57587.55,57611.09,57670.34,57670.21,57614.92,44.61,40.81,43.44,-167.55,-209.19,-216.14,-128.09,-137.45,-128.6,-213.6,-251.8,-251.05,-174.14,-180.06,-163.51,59.64,72.35,40.35,39.88,17.82,19.77
2021-03-22 13:25:00,57358.84765625,57444.6640625,57358.84765625,57444.6640625,57444.6640625,51658752,57416.29,57381.0,57530.46,57698.79,57754.22,57731.06,57581.93,57428.22,57457.19,57576.97,57600.35,57661.49,57665.75,57613.23,47.5,42.4,44.18,-148.75,-189.04,-202.66,-119.78,-131.56,-126.83,-194.88,-232.83,-239.82,-165.91,-175.35,-163.99,62.97,74.2,46.58,47.61,21.12,22.26
2021-03-22 13:30:00,57439.90234375,57439.90234375,57356.78515625,57356.78515625,57356.78515625,0,57422.71,57382.69,57505.04,57674.11,57755.21,57728.58,57579.38,57404.41,57441.74,57560.66,57584.64,57649.54,57659.63,57610.68,39.48,38.67,42.25,-156.25,-178.11,-193.38,-118.92,-127.35,-125.25,-203.89,-223.18,-232.63,-166.56,-172.42,-164.51,16.78,46.46,27.84,38.26,11.7,16.88
2021-03-22 13:35:00,57343.5703125,57343.5703125,57305.61328125,57305.61328125,57305.61328125,0,57407.95,57383.38,57476.37,57644.12,57752.91,57725.47,57576.62,57371.48,57420.8,57541.76,57566.64,57636.05,57652.62,57607.64,35.42,36.65,41.16,-170.28,-175.5,-188.76,-120.96,-125.22,-124.39,-220.01,-222.12,-230.11,-170.69,-171.84,-165.74,0.0,26.58,17.24,30.55,6.3,13.04
2021-03-22 13:40:00,57283.35546875,57283.35546875,56830.16015625,56830.16015625,56830.16015625,0,57271.11,57341.62,57428.18,57599.94,57739.28,57717.81,57571.24,57191.04,57329.93,57489.05,57519.12,57604.45,57636.33,57599.9,16.74,24.07,32.97,-298.01,-216.34,-210.61,-159.12,-136.52,-131.34,-358.15,-267.47,-255.72,-219.26,-187.65,-176.45,0.0,5.59,0.0,15.03,0.0,6.0
2021-03-22 13:45:00,56815.1484375,57001.75,56815.1484375,57001.75,57001.75,309149696,57187.79,57299.68,57389.06,57561.17,57731.11,57712.66,57566.52,57127.94,57279.44,57452.96,57485.74,57580.81,57623.77,57593.95,31.87,33.01,37.62,-325.02,-252.56,-233.49,-173.52,-148.85,-139.77,-390.84,-308.59,-282.74,-239.34,-204.88,-189.02,25.97,8.66,25.97,14.4,16.71,7.67
2021-03-22 13:50:00,57018.109375,57047.390625,57016.12109375,57047.390625,57047.390625,132673536,57108.34,57262.32,57358.75,57524.2,57723.19,57707.93,57562.31,57101.09,57243.74,57422.91,57457.46,57559.89,57612.35,57588.51,35.51,35.19,38.79,-321.82,-275.65,-251.16,-179.17,-158.96,-147.65,-391.5,-336.23,-304.49,-248.85,-219.54,-200.99,32.32,19.43,32.32,19.43,20.8,12.5
2021-03-22 13:55:00,57107.03515625,57134.07421875,57107.03515625,57128.06640625,57128.06640625,141438976,57062.6,57242.65,57333.22,57497.45,57718.04,57703.39,57558.54,57110.08,57225.94,57401.07,57436.21,57542.96,57602.76,57583.93,41.9,38.98,40.82,-290.99,-280.76,-259.12,-175.13,-164.35,-153.15,-362.26,-344.9,-316.05,-246.4,-228.49,-210.07,49.71,36.0,43.54,33.94,28.03,21.85
2021-03-22 14:00:00,57136.984375,57167.48828125,57103.65625,57167.48828125,57167.48828125,0,57034.97,57221.46,57308.19,57473.44,57711.43,57699.0,57554.88,57129.22,57216.95,57383.77,57418.88,57528.24,57594.14,57579.79,45.01,40.8,41.8,-254.55,-272.03,-258.21,-166.82,-165.17,-155.88,-326.18,-338.66,-318.07,-238.45,-231.81,-215.75,56.4,46.14,49.03,41.63,31.56,26.8
2021-03-22 14:05:00,57187.59375,57273.83984375,57187.59375,57273.83984375,57273.83984375,108118016,57123.71,57197.41,57291.39,57452.15,57707.15,57694.96,57551.82,57177.43,57225.7,57375.63,57409.52,57518.26,57587.8,57576.74,52.93,45.53,44.38,-198.2,-247.42,-246.21,-149.93,-160.09,-154.69,-267.89,-315.07,-308.04,-219.62,-227.75,-216.52,86.8,64.3,63.83,52.13,41.6,33.73
2021-03-22 14:10:00,57328.1640625,57377.63671875,57328.1640625,57376.70703125,57376.70703125,174505984,57198.7,57193.25,57285.6,57433.84,57704.46,57690.43,57549.67,57243.85,57248.94,57375.71,57407.4,57512.71,57583.62,57574.75,59.52,49.71,46.75,-131.86,-208.9,-223.34,-126.77,-148.98,-149.11,-197.65,-275.93,-285.96,-192.56,-216.02,-211.73,99.83,81.01,78.14,63.67,52.78,41.98
2021-03-22 14:15:00,57382.109375,57382.109375,57309.1015625,57315.50390625,57315.50390625,24276992,57252.32,57180.33,57280.67,57413.75,57693.59,57686.21,57546.98,57267.74,57259.18,57371.25,57401.47,57504.97,57578.31,57572.17,54.25,47.38,45.55,-103.51,-173.77,-199.37,-112.07,-136.68,-141.7,-166.76,-239.54,-262.12,-175.32,-202.45,-204.45,88.25,91.63,69.62,70.53,47.15,47.18
2021-03-22 14:20:00,57298.6171875,57298.6171875,57210.6484375,57210.6484375,57210.6484375,0,57268.84,57165.72,57274.2,57391.93,57678.1,57679.52,57542.85,57248.71,57251.71,57359.35,57389.16,57493.43,57571.03,57568.58,46.1,43.61,43.57,-110.64,-152.73,-181.63,-107.64,-127.0,-134.89,-173.36,-217.48,-244.37,-170.36,-191.75,-197.63,53.15,80.41,55.03,67.6,39.73,46.55
2021-03-22 14:25:00,57133.29296875,57133.29296875,57101.33203125,57115.3515625,57115.3515625,88264704,57258.41,57146.69,57265.03,57366.48,57655.31,57671.55,57537.88,57204.25,57230.73,57341.28,57371.5,57478.61,57562.01,57564.07,39.76,40.46,41.86,-137.03,-147.49,-172.71,-110.55,-121.52,-130.02,-200.78,-211.91,-235.65,-174.3,-185.94,-192.96,4.99,48.8,41.77,55.47,33.0,39.96
2021-03-22 14:30:00,57113.44921875,57144.9140625,57080.91015625,57144.9140625,57144.9140625,130412544,57232.62,57178.17,57259.89,57344.84,57630.45,57664.41,57532.7,57184.47,57217.53,57326.73,57356.88,57465.52,57553.75,57559.9,42.61,41.86,42.58,-142.26,-145.75,-166.62,-109.2,-117.41,-125.86,-206.11,-209.98,-229.74,-173.05,-181.64,-188.98,21.25,26.46,52.38,49.73,38.55,37.09
2021-03-22 14:35:00,57169.34765625,57169.34765625,57138.51953125,57146.8984375,57146.8984375,23511040,57186.66,57192.68,57246.18,57323.6,57609.64,57657.84,57527.65,57171.95,57206.66,57313.41,57343.33,57453.02,57545.69,57555.79,42.83,41.96,42.63,-141.46,-144.32,-161.59,-106.75,-113.86,-122.04,-205.09,-208.35,-224.81,-170.38,-177.89,-185.26,21.91,16.05,53.1,49.08,38.78,36.78
2021-03-22 14:40:00,57195.48046875,57212.875,57195.48046875,57211.32421875,57211.32421875,157773824,57165.83,57209.07,57235.7,57308.86,57588.5,57651.96,57523.01,57185.07,57207.38,57305.85,57334.81,57443.55,57539.07,57552.36,49.85,45.22,44.26,-120.78,-136.47,-153.42,-98.47,-108.73,-117.32,-182.76,-199.82,-216.4,-160.45,-172.07,-180.3,43.3,28.82,69.88,58.45,48.05,41.79
2021-03-22 14:45:00,57227.91015625,57305.61328125,57227.91015625,57305.61328125,57305.61328125,238645248,57184.82,57226.83,57234.74,57297.76,57570.05,57645.82,57519.41,57225.25,57222.49,57305.83,57332.93,57438.14,57534.45,57549.9,58.55,49.67,46.57,-80.58,-117.84,-138.86,-83.34,-100.27,-110.53,-139.13,-179.59,-200.95,-141.89,-162.01,-172.62,74.6,46.6,86.51,69.83,63.83,50.22
2021-03-22 14:50:00,57334.6796875,57335.62890625,57294.97265625,57294.97265625,57294.97265625,28049408,57220.74,57239.58,57230.52,57285.32,57552.39,57640.13,57515.91,57248.49,57233.64,57305.03,57330.48,57432.52,57529.71,57547.37,57.24,49.18,46.35,-56.54,-97.41,-122.39,-71.39,-90.64,-102.7,-112.03,-157.07,-183.16,-126.88,-150.3,-163.47,84.04,67.31,84.63,80.34,66.77,59.55
2021-03-22 14:55:00,57259.47265625,57276.1953125,57246.734375,57276.1953125,57276.1953125,40845312,57247.0,57239.81,57218.61,57274.2,57534.86,57634.52,57513.0,57257.73,57240.19,57302.89,57326.98,57426.39,57524.69,57544.67,54.73,48.29,45.94,-45.16,-79.99,-106.95,-62.7,-81.33,-94.7,-98.11,-137.42,-166.15,-115.65,-138.75,-153.91,76.67,78.44,71.06,80.73,64.16,64.92
2021-03-22 15:00:00,57267.07421875,57267.07421875,57174.40625,57224.1953125,57224.1953125,0,57262.46,57224.56,57208.9,57265.25,57516.55,57628.04,57509.81,57246.55,57237.73,57297.06,57320.35,57418.46,57518.74,57541.48,47.92,45.79,44.82,-50.51,-70.16,-95.66,-59.33,-73.99,-87.63,-101.97,-125.6,-153.32,-110.79,-129.43,-145.28,56.25,72.32,47.57,67.75,56.92,62.62
2021-03-22 15:05:00,57236.09765625,57239.34375,57216.74609375,57220.70703125,57220.70703125,21393408,57264.34,57215.08,57197.71,57258.81,57498.36,57620.74,57506.66,57237.94,57235.11,57291.41,57313.92,57410.71,57512.83,57538.29,47.46,45.62,44.74,-53.47,-64.6,-87.22,-56.3,-68.1,-81.36,-103.48,-118.23,-143.35,-106.31,-121.72,-137.49,41.7,58.21,46.41,55.01,56.43,59.17
2021-03-22 15:10:00,57157.5859375,57157.5859375,57080.79296875,57080.79296875,57080.79296875,0,57219.37,57202.1,57183.91,57250.17,57478.03,57612.61,57502.65,57185.56,57211.37,57275.81,57298.88,57397.77,57504.28,57533.74,32.71,39.31,41.78,-90.25,-73.15,-87.83,-64.44,-66.88,-77.98,-141.38,-125.94,-142.96,-115.57,-119.67,-133.1,0.0,32.65,0.0,31.33,36.96,50.1
2021-03-22 15:15:00,57084.1953125,57163.3515625,57084.1953125,57163.3515625,57163.3515625,0,57193.05,57206.9,57176.79,57245.65,57457.19,57605.51,57499.23,57178.15,57203.98,57267.48,57290.14,57388.58,57497.53,57530.05,44.57,44.22,44.05,-89.33,-78.54,-88.13,-63.5,-65.75,-75.08,-139.7,-130.53,-142.3,-113.87,-117.74,-129.26,32.4,24.7,27.4,24.6,48.45,47.28
2021-03-22 15:20:00,57164.32421875,57182.1484375,57164.32421875,57182.1484375,57182.1484375,47038464,57174.24,57210.62,57194.39,57243.47,57437.72,57599.17,57496.01,57179.49,57200.62,57261.16,57283.17,57380.48,57491.28,57526.59,47.05,45.3,44.55,-81.67,-79.59,-86.84,-60.54,-64.01,-72.17,-130.82,-130.63,-140.01,-109.69,-115.06,-125.34,39.77,24.06,33.64,20.35,51.07,45.49
2021-03-22 15:25:00,57211.0703125,57230.3984375,57211.0703125,57226.10546875,57226.10546875,66961408,57174.62,57218.54,57205.61,57236.97,57418.95,57594.2,57493.04,57195.03,57204.54,57258.56,57279.49,57374.43,57486.03,57523.6,52.81,47.85,45.75,-63.53,-74.23,-82.17,-54.02,-60.68,-68.54,-110.61,-123.95,-134.13,-101.1,-110.4,-120.5,74.37,48.85,57.02,39.35,57.19,52.24
2021-03-22 15:30:00,57232.44921875,57307.3046875,57232.44921875,57307.3046875,57307.3046875,73633792,57191.94,57228.14,57218.61,57233.18,57401.96,57589.84,57490.67,57232.45,57220.35,57262.17,57281.28,57371.8,57482.49,57521.45,61.77,52.28,47.9,-29.72,-59.4,-71.68,-41.82,-54.4,-63.2,-73.28,-107.06,-121.96,-85.38,-102.06,-113.47,100.0,71.38,88.88,59.85,68.48,58.91
2021-03-22 15:35:00,57302.53125,57302.53125,57281.7890625,57291.76171875,57291.76171875,11034624,57234.13,57226.75,57226.79,57232.08,57389.18,57584.16,57488.2,57252.22,57231.34,57264.36,57281.96,57368.66,57478.72,57519.16,59.25,51.38,47.53,-12.14,-43.64,-59.78,-33.02,-47.27,-57.16,-52.73,-88.95,-108.11,-73.61,-92.58,-105.5,93.14,89.17,82.79,76.23,66.32,64.0
2021-03-22 15:40:00,57287.8359375,57322.24609375,57287.8359375,57322.24609375,57322.24609375,77049856,57265.91,57229.48,57234.53,57230.17,57377.88,57578.24,57486.07,57275.56,57245.32,57268.65,57284.56,57366.84,57475.62,57517.2,62.72,53.08,48.35,6.91,-26.79,-46.44,-23.33,-39.29,-50.4,-30.35,-69.42,-92.56,-60.59,-81.92,-96.52,100.0,97.71,94.75,88.81,80.55,71.78
2021-03-22 15:45:00,57319.34765625,57319.34765625,57238.53515625,57238.53515625,57238.53515625,0,57277.19,57225.72,57232.76,57220.98,57364.4,57571.24,57483.54,57263.22,57244.28,57266.42,57281.59,57361.81,57470.92,57514.43,49.28,48.1,46.29,-3.2,-18.93,-37.79,-22.14,-33.57,-44.74,-38.95,-59.26,-81.84,-57.89,-73.91,-88.79,64.84,85.99,61.9,79.81,67.77,71.55
2021-03-22 15:50:00,57223.46875,57228.29296875,57206.7890625,57217.8984375,57217.8984375,0,57275.55,57225.09,57224.82,57214.3,57350.23,57564.53,57481.86,57248.12,57240.22,57262.83,57277.48,57356.16,57465.91,57511.48,46.42,46.93,45.79,-14.71,-17.52,-33.17,-22.61,-29.92,-40.32,-49.37,-55.96,-75.34,-57.27,-68.36,-82.49,33.93,66.26,53.8,70.15,71.04,73.12
2021-03-22 15:55:00,57197.9921875,57224.49609375,57196.18359375,57224.34375,57224.34375,0,57258.96,57225.45,57220.27,57206.95,57336.36,57558.14,57480.74,57240.19,57237.78,57259.97,57274.05,57350.99,57461.13,57508.62,47.53,47.36,45.98,-19.78,-18.27,-30.5,-22.19,-27.34,-36.69,-53.24,-55.06,-70.92,-55.65,-64.12,-77.12,22.34,40.37,56.33,57.34,72.17,70.33
2021-03-22 16:00:00,57207.80859375,57207.80859375,57134.234375,57134.234375,57134.234375,0,57227.45,57230.79,57216.44,57199.54,57321.74,57551.44,57478.99,57204.87,57221.85,57250.66,57265.03,57342.49,57454.66,57504.9,35.52,42.2,43.77,-45.79,-27.45,-33.55,-28.81,-27.83,-35.12,-79.71,-63.27,-72.68,-62.73,-63.66,-74.24,0.0,18.76,22.13,44.09,56.28,66.5
2021-03-22 16:05:00,57115.6015625,57115.6015625,57060.58203125,57076.859375,57076.859375,0,57178.37,57222.14,57214.52,57191.91,57305.69,57543.87,57476.8,57162.2,57199.54,57237.79,57252.89,57332.08,57447.17,57500.64,29.91,39.27,42.42,-75.59,-43.49,-41.96,-38.25,-31.3,-35.74,-110.84,-79.13,-80.31,-73.5,-66.94,-74.09,6.22,9.52,6.22,28.23,16.6,48.35
2021-03-22 16:10:00,57118.0859375,57204.03515625,57118.0859375,57204.03515625,57204.03515625,84041728,57171.47,57224.33,57217.48,57204.37,57293.89,57538.56,57475.22,57176.15,57200.23,57235.29,57249.74,57327.05,57442.36,57497.69,50.24,47.91,46.22,-59.14,-48.71,-45.4,-35.06,-32.56,-35.61,-93.06,-83.77,-82.86,-68.98,-67.62,-73.07,54.82,20.35,54.82,27.72,44.62,39.17
2021-03-22 16:15:00,57204.5,57239.75,57106.4609375,57106.4609375,57106.4609375,0,57149.19,57212.37,57215.45,57207.86,57280.34,57531.92,57472.9,57152.92,57185.81,57225.74,57240.49,57318.4,57435.71,57493.79,39.89,42.87,43.92,-72.82,-56.75,-50.88,-39.93,-35.01,-36.47,-107.25,-91.6,-87.74,-74.36,-69.87,-73.33,17.73,26.26,17.53,26.19,14.27,25.16
2021-03-22 16:20:00,57078.2578125,57078.2578125,56989.671875,56989.671875,56989.671875,0,57102.25,57180.61,57204.37,57205.94,57267.06,57524.85,57469.89,57098.5,57155.63,57208.26,57224.31,57305.51,57426.88,57488.78,30.97,37.75,41.35,-109.76,-74.42,-62.66,-52.63,-40.89,-39.7,-146.64,-109.95,-99.52,-89.51,-76.41,-76.57,0.0,24.18,0.0,24.12,0.0,19.63
2021-03-22 16:25:00,57000.9453125,57024.54296875,56973.29296875,56973.29296875,56973.29296875,43147264,57070.06,57148.76,57187.76,57200.78,57253.76,57517.83,57467.15,57056.76,57127.58,57190.85,57208.12,57292.48,57417.89,57483.65,29.88,37.08,41.0,-134.09,-94.31,-76.94,-63.27,-48.35,-44.42,-173.28,-131.06,-114.27,-102.46,-85.1,-81.74,0.0,5.91,0.0,5.84,0.0,4.76
2021-03-22 16:30:00,56973.2265625,56973.2265625,56851.296875,56851.296875,56851.296875,24068096,57024.95,57101.66,57165.57,57190.24,57237.42,57509.75,57463.79,56988.28,57085.08,57165.7,57185.1,57275.18,57406.67,57477.36,22.87,32.47,38.5,-177.42,-122.01,-97.04,-80.62,-59.1,-51.66,-220.72,-160.94,-135.56,-123.92,-98.04,-90.18,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-22 16:35:00,56824.30078125,56824.30078125,56631.1875,56641.76171875,56641.76171875,170213376,56912.5,57041.99,57133.85,57169.17,57218.06,57498.51,57459.42,56872.77,57016.87,57126.89,57150.04,57250.34,57391.53,57469.04,15.56,26.4,34.73,-254.12,-166.05,-128.46,-110.02,-76.08,-63.33,-304.71,-208.87,-169.39,-160.61,-118.89,-104.27,1.74,0.58,1.53,0.51,1.5,0.5
2021-03-22 16:40:00,56605.28125,56652.99609375,56605.28125,56652.99609375,56652.99609375,156524544,56821.8,56985.49,57105.29,57145.05,57201.27,57487.68,57455.57,56799.51,56960.89,57091.79,57117.98,57226.92,57376.9,57460.92,17.21,27.18,35.08,-292.28,-208.13,-161.22,-130.9,-94.35,-76.84,-348.83,-255.52,-205.28,-187.45,-141.75,-120.9,7.52,3.09,6.66,2.73,6.53,2.68
2021-03-22 16:45:00,56688.30078125,56833.28125,56688.30078125,56833.28125,56833.28125,195686400,56790.53,56946.39,57085.92,57128.97,57189.65,57479.78,57453.42,56810.77,56941.26,57072.64,57099.61,57211.48,57366.14,57454.68,39.45,38.53,40.45,-261.87,-226.04,-181.35,-131.38,-106.69,-87.75,-320.07,-277.04,-228.24,-189.58,-157.69,-134.64,35.94,15.07,31.8,13.33,31.22,13.08
2021-03-22 16:50:00,56846.21875,56910.484375,56846.21875,56910.484375,56910.484375,150581248,56777.96,56924.01,57077.4,57118.97,57181.06,57472.82,57451.34,56844.01,56936.52,57060.63,57087.41,57199.68,57357.12,57449.26,46.61,42.66,42.57,-216.62,-222.9,-188.4,-124.11,-112.5,-95.02,-274.59,-276.22,-237.51,-182.08,-165.82,-144.13,64.53,36.0,42.74,27.07,41.79,26.51
2021-03-22 16:55:00,56876.8046875,56886.75,56847.2421875,56858.8359375,56858.8359375,19955712,56779.47,56902.21,57062.18,57110.42,57172.26,57465.4,57448.74,56848.95,56924.57,57045.68,57072.66,57186.31,57347.25,57443.39,42.67,40.69,41.54,-196.73,-214.18,-190.07,-121.11,-115.37,-100.24,-255.22,-269.22,-241.05,-179.6,-170.41,-151.22,60.48,53.65,39.96,38.17,34.72,35.91
2021-03-22 17:00:00,56865.59375,56884.97265625,56834.9296875,56834.9296875,56834.9296875,0,56818.11,56865.3,57044.82,57100.08,57164.01,57459.62,57446.19,56844.28,56910.78,57030.07,57057.32,57172.53,57337.1,57437.33,40.81,39.78,41.07,-185.79,-204.71,-189.21,-119.29,-116.68,-104.05,-244.93,-261.12,-241.83,-178.43,-173.09,-156.66,62.41,62.47,36.2,39.63,31.44,35.98
2021-03-22 17:05:00,56809.91015625,56809.91015625,56771.5546875,56792.57421875,56792.57421875,0,56846.02,56833.91,57023.14,57088.27,57151.44,57453.19,57444.09,56827.04,56892.6,57012.48,57040.24,57157.63,57326.32,57430.92,37.43,38.14,40.23,-185.44,-198.29,-188.46,-119.88,-117.74,-107.22,-245.69,-255.98,-242.6,-180.13,-175.43,-161.36,61.37,61.42,29.52,35.23,25.64,30.6
2021-03-22 17:10:00,56826.8515625,56875.98828125,56822.25,56875.98828125,56875.98828125,98148352,56854.56,56822.54,57001.57,57077.1,57140.54,57447.11,57441.96,56843.36,56890.04,57002.37,57029.65,57146.59,57317.4,57425.4,47.43,43.1,42.63,-159.01,-185.2,-182.57,-112.33,-115.94,-108.24,-218.44,-243.47,-237.77,-171.76,-174.21,-163.44,88.7,70.83,42.67,36.13,37.76,31.61
2021-03-22 17:15:00,56875.17578125,56875.17578125,56835.2265625,56835.2265625,56835.2265625,0,56839.51,56808.74,56978.75,57061.42,57130.75,57440.96,57440.08,56840.65,56881.61,56989.99,57017.1,57134.38,57307.86,57419.52,43.47,41.36,41.78,-149.34,-173.24,-175.92,-108.38,-113.42,-108.27,-208.56,-231.83,-231.93,-167.6,-172.01,-164.27,66.13,72.07,36.24,36.14,32.07,31.82
2021-03-22 17:20:00,56836.66796875,56959.8203125,56836.66796875,56959.8203125,56959.8203125,130322432,56859.71,56819.59,56960.63,57050.25,57122.35,57436.17,57439.74,56880.37,56893.64,56987.75,57013.41,57127.53,57300.96,57414.95,56.44,48.25,45.24,-107.38,-151.29,-162.21,-94.11,-106.98,-105.44,-163.88,-209.18,-218.32,-150.61,-164.87,-161.54,100.0,84.94,55.88,44.93,49.45,39.76
2021-03-22 17:25:00,57013.1875,57032.17578125,56997.3828125,57009.1484375,57009.1484375,92028928,56894.55,56856.33,56949.16,57041.34,57112.25,57434.19,57441.05,56923.3,56911.41,56989.34,57013.13,57122.89,57295.19,57410.91,60.61,50.72,46.55,-66.04,-122.87,-142.98,-77.93,-97.3,-99.93,-119.0,-179.12,-198.45,-130.89,-153.55,-155.41,91.16,85.76,85.39,59.17,56.33,45.95
2021-03-22 17:30:00,57020.64453125,57214.65625,57020.64453125,57214.65625,57214.65625,213655552,56978.97,56912.49,56948.99,57041.03,57108.18,57431.98,57443.77,57020.42,56958.07,57006.03,57026.13,57126.49,57293.59,57408.96,73.13,59.41,51.54,14.39,-77.12,-111.51,-47.96,-80.85,-89.54,-31.45,-129.9,-165.05,-93.8,-133.63,-143.09,100.0,97.05,100.0,80.42,84.99,63.59
